id,name,city,state,zip,beds
16643078,MERCY MEMORIAL HOSPITAL,URBANA,OH,43078,8
30576054,COOK CHILDREN'S NORTHEAST HOSPITAL,HURST,TX,76054,3
58675219,TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN,DALLAS,TX,75219,100
73175024,CHILDRENS MEDICAL CENTER PLANO,PLANO,TX,75024,72
1898433,VA PUGET SOUND HEALTH CARE SYSTEM - AMERICAN LAKE DIVISION,TACOMA,WA,98433,203
6098494,WESTERN STATE HOSPITAL,LAKEWOOD,WA,98498,659
12323666,SENTARA CAREPLEX HOSPITAL,HAMPTON,VA,23666,200
224445,BATH COUNTY COMMUNITY HOSPITAL,HOT SPRINGS,VA,24445,25
122939,AUGUSTA MEDICAL CENTER,FISHERSVILLE,VA,22939,255
199022,EASTERN STATE HOSPITAL,MEDICAL LAKE,WA,99022,195
16144512,ST ELIZABETH BOARDMAN HEALTH CENTER,BOARDMAN,OH,44512,246
1999207,PROVIDENCE HOLY FAMILY HOSPITAL,SPOKANE,WA,99207,272
3699204,SHRINERS HOSPITAL FOR CHILDREN,SPOKANE,WA,99204,30
4299205,SPOKANE VA MEDICAL CENTER,SPOKANE,WA,99205,132
10137650,UNICOI COUNTY MEMORIAL HOSPITAL,ERWIN,TN,37650,83
9198502,CAPITAL MEDICAL CENTER,OLYMPIA,WA,98502,110
7499328,DAYTON GENERAL HOSPITAL,DAYTON,WA,99328,25
6499133,COULEE MEDICAL CENTER,GRAND COULEE,WA,99133,25
3299301,LOURDES MEDICAL CENTER,PASCO,WA,99301,106
6398278,NAVAL HOSPITAL OAK HARBOR,OAK HARBOR,WA,98278,25
8998239,WHIDBEY GENERAL HOSPITAL,COUPEVILLE,WA,98239,51
3898114,SWEDISH MEDICAL CENTER - FIRST HILL CAMPUS,SEATTLE,WA,98114,748
4898195,UNIVERSITY OF WASHINGTON MEDICAL CENTER,SEATTLE,WA,98195,450
5098034,LAKESIDE MILAM RECOVERY CENTER,KIRKLAND,WA,98034,25
9098101,VIRGINIA MASON MEDICAL CENTER,SEATTLE,WA,98101,336
9498146,SHICK SHADEL HOSPTIAL,SEATTLE,WA,98146,63
10498034,BHC FAIRFAX HOSPITAL,KIRKLAND,WA,98034,95
11098112,GROUP HEALTH COOPERATIVE/CENTRAL HOSPITAL,SEATTLE,WA,98112,306
12198052,SWEDISH MEDICAL CENTER - REDMOND ED,REDMOND,WA,98052,-999
6938372,HARDIN MEDICAL CENTER,SAVANNAH,TN,38372,58
4744223,SUMMA WESTERN RESERVE HOSPITAL,CUYAHOGA FALLS,OH,44223,272
6298383,HARRISON MEDICAL CENTER - SILVERDALE,SILVERDALE,WA,98383,44
8798310,HARRISON MEDICAL CENTER,BREMERTON,WA,98310,297
15844621,TRINITY HOSPITAL TWIN CITY,DENNISON,OH,44621,25
1798672,SKYLINE HOSPITAL,WHITE SALMON,WA,98672,25
3198620,KLICKITAT VALLEY HEALTH,GOLDENDALE,WA,98620,17
283544,CLEARWATER VALLEY HOSPITAL AND CLINICS,OROFINO,ID,83544,23
583544,IDAHO STATE HOSPITAL NORTH,OROFINO,ID,83544,60
2483843,GRITMAN MEDICAL CENTER,MOSCOW,ID,83843,25
1597015,KAISER SUNNYSIDE MEDICAL CENTER,CLACKAMAS,OR,97015,269
3597222,PROVIDENCE MILWAUKIE HOSPITAL,MILWAUKIE,OR,97222,63
797103,COLUMBIA MEMORIAL HOSPITAL,ASTORIA,OR,97103,242
3897138,PROVIDENCE SEASIDE HOSPITAL,SEASIDE,OR,97138,47
3483837,SHOSHONE MEDICAL CENTER,KELLOGG,ID,83837,25
2114203,BUFFALO GENERAL MEDICAL CENTER,BUFFALO,NY,14203,501
1283861,BENEWAH COMMUNITY HOSPITAL,ST. MARIES,ID,83861,19
697225,CEDAR HILLS HOSPITAL,PORTLAND,OR,97225,78
2597015,MID-COLUMBIA MEDICAL CENTER,THE DALLES,OR,97015,49
6697828,WALLOWA MEMORIAL HOSPITAL,ENTERPRISE,OR,97828,57
197216,ADVENTIST MEDICAL CENTER,PORTLAND,OR,97216,217
1797227,LEGACY EMANUEL MEDICAL CENTER,PORTLAND,OR,97227,407
2097030,LEGACY MOUNT HOOD MEDICAL CENTER,GRESHAM,OR,97030,111
2197210,LEGACY TRANSPLANT SERVICES,PORTLAND,OR,97210,-999
2797223,OHSU HOSPITAL AND CLINICS,PORTLAND,OR,97223,522
6197141,TILLAMOOK COUNTY GENERAL HOSPITAL,TILLAMOOK,OR,97141,25
1297838,GOOD SHEPHERD MEDICAL CENTER,HERMISTON,OR,97838,425
1983530,SYRINGA HOSPITAL & CLINICS,GRANGEVILLE,ID,83530,16
183864,BONNER GENERAL HOSPITAL,SANDPOINT,ID,83864,25
3697132,PROVIDENCE NEWBERG MEDICAL CENTER,NEWBERG,OR,97132,40
3197836,PIONEER MEMORIAL HOSPITAL,HEPPNER,OR,97836,21
4997383,SANTIAM HOSPITAL,STAYTON,OR,97383,40
3783638,ST. LUKE'S MCCALL,MCCALL,ID,83638,15
4383611,CASCADE MEDICAL CENTER,CASCADE,ID,83611,10
3883467,STEELE MEMORIAL MEDICAL CENTER,SALMON,ID,83467,18
4797367,SAMARITAN NORTH LINCOLN HOSPITAL,LINCOLN CITY,OR,97367,25
4897365,SAMARITAN PACIFIC COMMUNITIES HOSPITAL,NEWPORT,OR,97365,25
2414220,MERCY HOSPITAL,BUFFALO,NY,14220,438
2612455,MARGARETVILLE MEMORIAL HOSPITAL,MARGARETVILLE,NY,12455,15
2714217,KENMORE MERCY HOSPITAL,BUFFALO,NY,14217,184
3414263,ROSWELL PARK CANCER INSTITUTE,BUFFALO,NY,14263,123
3712883,MOSES LUDINGTON HOSPITAL,TICONDEROGA,NY,12883,15
3812983,ADIRONDACK MEDICAL CENTER,SARANAC LAKE,NY,12983,97
4413365,LITTLE FALLS HOSPITAL,LITTLE FALLS,NY,13365,25
4613607,RIVER HOSPITAL,ALEXANDRIA BAY,NY,13607,15
4913346,COMMUNITY MEMORIAL HOSPITAL,HAMILTON,NY,13346,25
5014620,HIGHLAND HOSPITAL,ROCHESTER,NY,14620,261
5213618,CARTHAGE AREA HOSPITAL,CARTHAGE,NY,13618,35
6311580,LONG ISLAND JEWISH VALLEY STREAM,VALLEY STREAM,NY,11580,330
6711714,ST. JOSEPH HOSPITAL,BETHPAGE,NY,11714,203
6811530,MERCY MEDICAL CENTER,ROCKVILLE CENTRE,NY,11530,375
7411548,SAINT FRANCIS HOSPITAL,ROSLYN,NY,11548,364
7713440,ROME MEMORIAL HOSPITAL,ROME,NY,13440,130
7813501,ST. ELIZABETH MEDICAL CENTER,UTICA,NY,13501,201
8113215,UPSTATE UNIVERSITY HOSPITAL - COMMUNITY CAMPUS,SYRACUSE,NY,13215,326
8614456,GENEVA GENERAL HOSPITAL,GENEVA,NY,14456,132
8812518,ST. LUKE'S CORNWALL HOSPITAL - CORNWALL CAMPUS,CORNWALL,NY,12518,125
8914424,FF THOMPSON HOSPITAL,CANANDAIGUA,NY,14424,113
9010990,ST ANTHONY COMMUNITY HOSPITAL,WARWICK,NY,10990,60
9112771,BON SECOURS COMMUNITY HOSPITAL,PORT JERVIS,NY,12771,122
884741,KANE COUNTY HOSPITAL,KANAB,UT,84741,-999
15098498,CHILD STUDY AND TREATMENT CENTER,LAKEWOOD,WA,98498,47
15798029,SWEDISH MEDICAL CENTER - ISSAQUAH CAMPUS,ISSAQUAH,WA,98029,-999
737766,TENNOVA HEALTHCARE - LAFOLLETTE MEDICAL CENTER,LAFOLLETTE,TN,37766,66
15637091,MARSHALL MEDICAL CENTER,LEWISBURG,TN,37091,25
2457382,AVERA WESKOTA MEMORIAL MEDICAL CENTER,WESSINGTON SPRINGS,SD,57382,16
6557066,SAINT MICHAELS HOSPITAL,TYNDALL,SD,57066,25
1987102,LOVELACE MEDICAL CENTER,ALBUQUERQUE,NM,87102,263
4557702,RAPID CITY HOSPITAL,RAPID CITY,SD,57702,9
4684701,SEVIER VALLEY MEDICAL CENTER,RICHFIELD,UT,84701,27
4784074,MOUNTAIN WEST MEDICAL CENTER,TOOELE,UT,84074,31
9710512,PUTNAM HOSPITAL CENTER,CARMEL,NY,10512,164
9812180,ST MARY'S HOSPITAL,TROY,NY,12180,196
3057013,KEYSTONE TREATMENT CENTER,CANTON,SD,57013,-999
3140831,HARLAN ARH HOSPITAL,HARLAN,KY,40831,150
3442701,HEALTHSOUTH LAKEVIEW REHABILITATION HOSPITAL OF CENTRAL KENTUCKY,ELIZABETHTOWN,KY,42701,40
10413669,CLAXTON-HEPBURN MEDICAL CENTER,OGDENSBURG,NY,13669,130
10513642,EDWARD JOHN NOBLE HOSPITAL OF GOUVERNEUR,GOUVERNEUR,NY,13642,25
10813690,CLIFTON-FINE HOSPITAL,STAR LAKE,NY,13690,20
11112308,SUNNYVIEW REHABILITATION HOSPITAL,SCHENECTADY,NY,12308,115
11212043,COBLESKILL REGIONAL HOSPITAL,COBLESKILL,NY,12043,40
721223,BON SECOURS HOSPITAL,BALTIMORE,MD,21223,125
11414865,SCHUYLER HOSPITAL,MONTOUR FALLS,NY,14865,25
2021225,MEDSTAR HARBOR HOSPITAL,BALTIMORE,MD,21225,179
1321215,LEVINDALE HEBREW GERIATRIC CENTER & HOSPITAL,BALTIMORE,MD,21215,84
2621209,MOUNT WASHINGTON PEDIATRIC HOSPITAL,BALTIMORE,MD,21209,61
303801,PORTSMOUTH REGIONAL HOSPITAL,PORTSMOUTH,NH,3801,209
2803820,WENTWORTH-DOUGLASS HOSPITAL,DOVER,NH,3820,178
2003458,MONADNOCK COMMUNITY HOSPITAL,PETERBOROUGH,NH,3458,25
2103257,NEW LONDON HOSPITAL,NEW LONDON,NH,3257,25
9040509,SAINT JOSEPH EAST,LEXINGTON,KY,40509,217
13012401,HEALTHALLIANCE HOSPITAL - MARY'S AVENUE CAMPSU,KINGSTON,NY,12401,150
13510601,WHITE PLAINS HOSPITAL CENTER,WHITE PLAINS,NY,10601,292
14710708,NEW YORK-PRESBYTERIAN/LAWRENCE HOSPITAL,BRONXVILLE,NY,10708,187
3742066,JACKSON PURCHASE MEDICAL CENTER,MAYFIELD,KY,42066,107
14914527,SOLDIERS AND SAILORS MEMORIAL HOSPITAL,PENN YAN,NY,14527,25
15010456,BRONX-LEBANON HOSPITAL CENTER - FULTON DIVISION,BRONX,NY,10456,164
3821742,WESTERN MARYLAND CENTER,HAGERSTOWN,MD,21742,60
15814550,WYOMING COUNTY COMMUNITY HOSPITAL,WARSAW,NY,14550,62
17311237,WYCKOFF HEIGHTS MEDICAL CENTER,BROOKLYN,NY,11237,324
18110021,LENOX HILL HOSPITAL,NEW YORK,NY,10021,632
19210304,RICHMOND UNIVERSITY MEDICAL CENTER - BAYLEY SETON CAMPUS,STATEN ISLAND,NY,10304,25
19411355,FLUSHING HOSPITAL MEDICAL CENTER,FLUSHING,NY,11355,293
19811691,ST. JOHN'S EPISCOPAL HOSPITAL-SOUTH SHORE,FAR ROCKAWAY,NY,11691,241
2461832,VETERANS AFFAIRS ILLIANA HEALTH CARE SYSTEM,DANVILLE,IL,61832,221
2942102,GREENVIEW REGIONAL HOSPITAL,BOWLING GREEN,KY,42102,211
8442103,RIVENDELL BEHAVIORAL HEALTH SERVICES,BOWLING GREEN,KY,42103,125
11348661,WEST BRANCH REGIONAL MEDICAL CENTER,WEST BRANCH,MI,48661,88
114210457,BRONX-LEBANON HOSPITAL CENTER - CONCOURSE DIVISION,BRONX,NY,10457,415
114312308,ELLIS HOSPITAL,SCHENECTADY,NY,12308,368
115014127,MERCY HOSPITAL - MERCY HOSPITAL ORCHARD PARK DIVISION,ORCHARD PARK,NY,14127,2
12241858,WHITESBURG ARH HOSPITAL,WHITESBURG,KY,41858,90
115610034,NEW YORK PRESBYTERIAN HOSPITAL - ALLEN HOSPITAL,NEW YORK,NY,10034,196
115910567,NEWYORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,CORTLANDT MANOR,NY,10567,128
116014437,NICHOLAS H NOYES MEMORIAL HOSPITAL,DANSVILLE,NY,14437,67
116112572,NORTHERN DUTCHESS HOSPITAL,RHINEBECK,NY,12572,68
116513126,OSWEGO HOSPITAL - ALVIN L KRAKAU COMM MTL HEALTH CENTER DIV,OSWEGO,NY,13126,32
116610021,ROCKEFELLER UNIVERSITY HOSPITAL,NEW YORK,NY,10021,40
13562016,THOMAS H BOYD MEMORIAL HOSPITAL,CARROLLTON,IL,62016,286
9162959,HEARTLAND REGIONAL MEDICAL CENTER,MARION,IL,62959,92
118610019,MOUNT SINAI WEST,NEW YORK,NY,10019,514
2508053,MARLTON REHABILITATION HOSPITAL,MARLTON,NJ,8053,46
119310038,NEW YORK-PRESBYTERIAN/LOWER MANHATTAN HOSPITAL,NEW YORK,NY,10038,180
119810605,WINIFRED MASTERSON BURKE REHABILITATION HOSPITAL,WHITE PLAINS,NY,10605,150
121114830,CORNING HOSPITAL,CORNING,NY,14830,65
10510548,VA MEDICAL CENTER - MONTROSE CAMPUS,MONTROSE,NY,10548,-999
10913210,VA MEDICAL CENTER - SYRACUSE,SYRACUSE,NY,13210,-999
30412208,CAPITAL DISTRICT PSYCHIATRIC CENTER,ALBANY,NY,12208,-999
25411701,BRUNSWICK HOSPITAL CENTER INC,AMITYVILLE,NY,11701,124
3062052,JERSEY COMMUNITY HOSPITAL,JERSEYVILLE,IL,62052,49
6321550,GARRETT COUNTY MEMORIAL HOSPITAL,OAKLAND,MD,21550,55
57277665,WINNIE COMMUNITY HOSPITAL,WINNIE,TX,77665,25
7076821,BALLINGER MEMORIAL HOSPITAL,BALLINGER,TX,76821,25
9877836,CHI ST. JOSEPH HEALTH BURLESON HOSPITAL,CALDWELL,TX,77836,25
10679225,CHILLICOTHE HOSPITAL,CHILLICOTHE,TX,79225,21
16977434,RICE MEDICAL CENTER,EAGLE LAKE,TX,77434,25
17276837,CONCHO COUNTY HOSPITAL,EDEN,TX,76837,16
21679035,PARMER MEDICAL CENTER,FRIONA,TX,79035,25
24575948,SABINE COUNTY HOSPITAL,HEMPHILL,TX,75948,25
31275766,CHRISTUS MOTHER FRANCES HOSPITAL JACKSONVILLE,JACKSONVILLE,TX,75766,25
33676550,ROLLINS BROOK COMMUNITY HOSPITAL,LAMPASAS,TX,76550,25
5021237,MEDSTAR FRANKLIN SQUARE MEDICAL CENTER,BALTIMORE,MD,21237,347
5121204,GREATER BALTIMORE MEDICAL CENTER,BALTIMORE,MD,21204,232
6521228,SPRING GROVE HOSPITAL CENTER,CATONSVILLE,MD,21228,425
39576252,MUENSTER MEMORIAL HOSPITAL,MUENSTER,TX,76252,18
961605,GREATER PEORIA SPECIALTY HOSPITAL LLC - DBA KINDRED HOSPITAL PEORIA,PEORIA,IL,61605,50
861614,PROCTOR HOSPITAL,PEORIA,IL,61614,172
1360649,LARABIDA CHILDREN'S HOSPITAL,CHICAGO,IL,60649,-999
50476950,LILLIAN M. HUDSPETH MEMORIAL HOSPITAL,SONORA,TX,76950,12
2060624,RML HEALTH PROVIDERS LIMITED PARTNERSHIP - DBA RML CHICAGO,CHICAGO,IL,60624,68
2460635,SHRINERS HOSPITAL FOR CHILDREN - CHICAGO,CHICAGO,IL,60707,36
2960164,THC CHICAGO INC. - DBA KINDRED HOSPITAL - NORTHLAKE,NORTHLAKE,IL,60164,94
5160621,ST BERNARD HOSPITAL,CHICAGO,IL,60621,100
5460625,SWEDISH COVENANT HOSPITAL,CHICAGO,IL,60625,279
5760631,RESURRECTION MEDICAL CENTER,CHICAGO,IL,60631,402
6660629,HOLY CROSS HOSPITAL,CHICAGO,IL,60629,160
8360461,FRANCISCAN ST JAMES HEALTH,OLYMPIA FIELDS,IL,60461,398
9660426,INGALLS MEMORIAL HOSPITAL,HARVEY,IL,60426,344
11460160,WESTLAKE COMMUNITY HOSPITAL,MELROSE PARK,IL,60160,181
12460115,KISHWAUKEE COMMUNITY HOSPITAL,DEKALB,IL,60115,98
2840324,GEORGETOWN COMMUNITY HOSPITAL,GEORGETOWN,KY,40324,75
5526757,HAMPSHIRE MEMORIAL HOSPITAL,ROMNEY,WV,26757,44
2624970,GREENBRIER VALLEY MEDICAL CENTER,RONCEVERTE,WV,24970,122
9941017,ST. ELIZABETH EDGEWOOD,EDGEWOOD,KY,41017,480
925709,MILDRED MITCHELL-BATEMAN HOSPITAL,HUNTINGTON,WV,25709,90
5726003,PETERSON REHABILITATION HOSPITAL,WHEELING,WV,26003,172
5626105,HEALTHSOUTH WESTERN HILLS REGIONAL REHAB HOSPITAL,PARKERSBURG,WV,26105,40
2025526,CAMC TEAYS VALLEY HOSPITAL,HURRICANE,WV,25526,70
16725801,VA MEDICAL CENTER - BECKLEY,BECKLEY,WV,25801,-999
4541101,KINGS DAUGHTERS MEDICAL CENTER,ASHLAND,KY,41101,455
540361,BOURBON COMMUNITY HOSPITAL,PARIS,KY,40361,58
2741042,GATEWAY REHABILITATION HOSPITAL AT FLORENCE,FLORENCE,KY,41042,40
9262226,MEMORIAL HOSPITAL,BELLEVILLE,IL,62226,345
7761032,FHN MEMORIAL HOSPITAL,FREEPORT,IL,61032,100
173204330,VA MAINE HEALTHCARE SYSTEM TOGUS,AUGUSTA,ME,4330,-999
6061554,PEKIN MEMORIAL HOSPITAL,PEKIN,IL,61554,125
6442071,MURRAY CALLOWAY COUNTY HOSPITAL,MURRAY,KY,42071,152
2240004,FLAGET MEMORIAL HOSPITAL,BARDSTOWN,KY,40004,40
6241472,MORGAN COUNTY ARH HOSPITAL,WEST LIBERTY,KY,41472,25
1473103,CURAHEALTH OKLAHOMA CITY,OKLAHOMA CITY,OK,73103,93
8573110,INSPIRE SPECIALTY HOSPITAL,MIDWEST CITY,OK,73110,31
13273096,WEATHERFORD REGIONAL HOSPITAL,WEATHERFORD,OK,73096,25
1974301,SAIN FRANCIS HOSPITAL VINITA INC,VINITA,OK,74301,51
3574354,INTEGRIS MIAMI HOSPITAL,MIAMI,OK,74354,117
10574020,CLEVELAND AREA HOSPITAL,CLEVELAND,OK,74020,14
10874637,FAIRFAX COMMUNITY HOSPITAL,FAIRFAX,OK,74637,15
10773933,CIMARRON MEMORIAL HOSPITAL,BOISE CITY,OK,73933,25
14773071,J. D. MCCARTY CENTER FOR CHILDREN WITH DEVELOPMENTAL,NORMAN,OK,73071,36
2557231,AVERA DE SMET MEMORIAL HOSPITAL,DE SMET,SD,57231,6
2757732,LEAD-DEADWOOD REGIONAL HOSPITAL,DEADWOOD,SD,57732,18
3957785,STURGIS REGIONAL HOSPITAL,STURGIS,SD,57785,25
15161254,HAMMOND HENRY HOSPITAL,GENESEO,IL,61254,61
17562454,CRAWFORD MEMORIAL HOSPITAL,ROBINSON,IL,62454,63
18062278,RED BUD REGIONAL HOSPITAL,RED BUD,IL,62278,140
17162568,TAYLORVILLE MEMORIAL HOSPITAL,TAYLORVILLE,IL,62568,45
17762881,SALEM TOWNSHIP HOSPITAL,SALEM,IL,62881,22
899508,ALASKA REGIONAL HOSPITAL,ANCHORAGE,AK,99508,132
1099508,PROVIDENCE ALASKA MEDICAL CENTER,ANCHORAGE,AK,99508,371
399603,SOUTH PENINSULA HOSPITAL,HOMER,AK,99603,50
1699615,PROVIDENCE KODIAK ISLAND MEDICAL CENTER,KODIAK,AK,99615,25
1899835,SITKA COMMUNITY HOSPITAL,SITKA,AK,99835,27
2599833,PETERSBURG MEDICAL CENTER,PETERSBURG,AK,99833,27
112208,ST. PETER'S HOSPITAL,ALBANY,NY,12208,442
214727,CUBA MEMORIAL HOSPITAL,CUBA,NY,14727,6
5659403,BENEFIS HEALTH CARE (WEST CAMPUS),GREAT FALLS,MT,59403,85
15337110,SAINT THOMAS RIVER PARK HOSPITAL,MC MINNVILLE,TN,37110,125
1438551,CUMBERLAND RIVER HOSPITAL,CELINA,TN,38551,34
1237015,TRISTAR ASHLAND CITY MEDICAL CENTER,ASHLAND CITY,TN,37015,12
16538104,MEMPHIS VETERANS AFFAIRS MEDICAL CENTER,MEMPHIS,TN,38104,280
6237841,BIG SOUTH FORK MEDICAL CENTER,ONEIDA,TN,37841,25
1137643,SYCAMORE SHOALS HOSPITAL,ELIZABETHTON,TN,37643,121
11237030,RIVERVIEW REGIONAL MEDICAL CENTER,CARTHAGE,TN,37030,35
14937772,FORT LOUDOUN MEDICAL CENTER,LENOIR CITY,TN,37772,50
2037211,TRISTAR SOUTHERN HILLS MEDICAL CENTER,NASHVILLE,TN,37211,126
2537115,TRISTAR SKYLINE MADISON CAMPUS,MADISON,TN,37115,172
7337404,PARKRIDGE MEDICAL CENTER,CHATTANOOGA,TN,37404,275
7437412,PARKRIDGE EAST HOSPITAL,CHATTANOOGA,TN,37412,128
7537421,PARKRIDGE VALLEY HOSPITAL,CHATTANOOGA,TN,37421,100
7837404,MEMORIAL HEALTH CARE SYSTEM,CHATTANOOGA,TN,37404,336
16138464,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCEBURG,LAWRENCEBURG,TN,38464,90
16738019,BAPTIST MEMORIAL HOSPITAL TIPTON,COVINGTON,TN,38019,100
9937066,SUMNER REGIONAL MEDICAL CENTER,GALLATIN,TN,37066,145
11637660,INDIAN PATH MEDICAL CENTER,KINGSPORT,TN,37660,239
6837857,WELLMONT HAWKINS COUNTY MEMORIAL HOSPITA,ROGERSVILLE,TN,37857,50
11038237,TENNOVA HEALTHCARE - VOLUNTEER MARTIN,MARTIN,TN,38237,100
11138583,SAINT THOMAS HIGHLANDS HOSPITAL LLC,SPARTA,TN,38583,60
10737167,TRISTAR STONECREST MEDICAL CENTER,SMYRNA,TN,37167,101
12537398,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM WINCHESTER,WINCHESTER,TN,37398,153
12637375,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM SEWANEE,SEWANEE,TN,37375,21
16338358,MILAN GENERAL HOSPITAL,MILAN,TN,38358,70
4638478,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,PULASKI,TN,38478,95
14037760,TENNOVA HEALTHCARE - JEFFERSON MEMORIAL HOSPITAL,JEFFERSON CITY,TN,37760,54
4937061,HOUSTON COUNTY COMMUNITY HOSPITAL,ERIN,TN,37061,25
6437033,SAINT THOMAS HICKMAN HOSPITAL,CENTERVILLE,TN,37033,25
4737745,LAUGHLIN MEMORIAL HOSPITAL,GREENEVILLE,TN,37745,140
4837743,TAKOMA ADVENTIST HOSPITAL,GREENEVILLE,TN,37743,100
3537683,JOHNSON COUNTY HEALTH CENTER,MOUNTAIN CITY,TN,37683,-999
3737916,EAST TENNESSEE CHILDREN'S HOSPITAL,KNOXVILLE,TN,37916,152
3837923,PARKWEST MEDICAL CENTER,KNOXVILLE,TN,37923,297
3937916,FORT SANDERS REGIONAL MEDICAL CENTER,KNOXVILLE,TN,37916,402
10837920,SELECT SPECIALTY HOSPITAL - KNOXVILLE (UT MEDICAL CENTER),KNOXVILLE,TN,37920,-999
13637934,TENNOVA HEALTHCARE TURKEY CREEK MEDICAL CENTER,KNOXVILLE,TN,37934,101
13937849,TENNOVA HEALTHCARE NORTH KNOXVILLE MEDICAL CENTER,POWELL,TN,37849,250
14537684,JAMES H. QUILLEN VA MEDICAL CENTER,MOUNTAIN HOME,TN,37684,-999
83,TENNOVA HEALTHCARE - CLEVELAND,CLEVELAND,TN,37311,140
16438138,BAPTIST MEMORIAL REHABILITATION HOSPITAL,GERMANTOWN,TN,38138,49
16538120,BAPTIST MEMORIAL RESTORATIVE CARE HOSPITAL,MEMPHIS,TN,38120,30
16737404,HEALTHSOUTH CHATTANOOGA REHABILITATION HOSPITAL,CHATTANOOGA,TN,37404,69
16837067,HEALTHSOUTH REHABILITATION HOSPITAL OF FRANKLIN,FRANKLIN,TN,37067,40
1693721,PARKRIDGE VALLEY ADULT SERVICES,CHATTANOOGA,TN,37421,50
17337203,SAINT THOMAS MIDTOWN HOSPITAL,NASHVILLE,TN,37203,683
17738105,ST. JUDE CHILDREN'S RESEARCH HOSPITAL,MEMPHIS,TN,38105,80
17837185,THREE RIVERS HOSPITAL,WAVERLY,TN,37185,25
17937129,TRUSTPOINT HOSPITAL,MURFREESBORO,TN,37129,101
18037212,VANDERBILT STALLWORTH REHABILITATION HOSPITAL,NASHVILLE,TN,37212,80
16511229,NEW YORK COMMUNITY HOSPITAL,BROOKLYN,NY,11229,134
1667054,KIOWA COUNTY MEMORIAL HOSPITAL,GREENSBURG,KS,67054,15
6166211,DOCTORS HOSPITAL LLC,LEAWOOD,KS,66211,6
2700698,HOSP METROPOLITANO DR TITO MATTEI,SUSUA BAJA,PR,698,105
6566219,MINIMALLY INVASIVE SURGERY HOSPITAL,LENEXA,KS,66219,9
7266502,VIA CHRISTI HOSPITAL IN MANHATTAN,MANHATTAN,KS,66502,96
7967865,MINNEOLA DISTRICT HOSPITAL,MINNEOLA,KS,67865,54
9867749,DECATUR COUNTY HOSPITAL,OBERLIN,KS,67749,61
10066064,OSAWATOMIE STATE HOSPITAL PSYCHIATRIC,OSAWATOMIE,KS,66064,176
10167473,OSBORNE COUNTY MEMORIAL HOSPITAL,OSBORNE,KS,67473,25
10766211,MID AMERICA REHABILITATION HOSPITAL,SHAWNEE MISSION,KS,66211,98
10866209,MENORAH MEDICAL CENTER,OVERLAND PARK,KS,66209,158
12666204,SHAWNEE MISSION MEDICAL CENTER,SHAWNEE MISSION,KS,66204,376
13266606,ST FRANCIS HEALTH CENTER INC,TOPEKA,KS,66606,291
13667878,HAMILTON COUNTY HOSPITAL,SYRACUSE,KS,67878,69
13867880,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,ULYSSES,KS,67880,26
13967672,TREGO COUNTY LEMKE MEMORIAL HOSPITAL,WA KEENEY,KS,67672,62
14166968,WASHINGTON COUNTY HOSPITAL,WASHINGTON,KS,66968,25
14567226,KANSAS SURGERY & RECOVERY CENTER,WICHITA,KS,67226,34
14967235,VIA CHRISTI HOSPITAL WICHITA ST TERESA INC,WICHITA,KS,67235,68
15267206,VIA CHRISTI REHABILITATION HOSPITAL INC,WICHITA,KS,67206,60
15467212,WESLEY REHABILITATION HOSPITAL,WICHITA,KS,67212,65
100614,HOSP METROPOLITANO DR SUSONI,ARECIBO PUEBLO,PR,614,138
200613,HOSP DR. CAYETANO COLL Y TOSTE,ARECIBO PUEBLO,PR,613,188
400631,HOSP GENERAL CASTANER INC,CASTAÑER,PR,631,24
500674,DOCTORS CENTER HOSPITAL- MANATI,MANATI,PR,674,150
800694,"INST MEDICO DEL NORTE INC, CENTRO MEDICO WILMA N VAZQUEZ",VEGA BAJA,PR,694,150
1000676,HOSP SAN CARLOS BORROMEO,MOCA,PR,676,106
1300680,CLINICA ESPANOLA INC,MIRADERO,PR,680,-999
1900714,LAFAYETTE HOSPITAL,ARROYO,PR,714,38
2300717,HOSP DAMAS,PONCE,PR,717,251
2400733,DR. PILA'S HOSPITAL,PONCE,PR,733,115
2900960,HIMA SAN PABLO - BAYAMON,BAYAMON,PR,960,410
3400705,HOSP GENERAL MENONITA - AIBONITO,AIBONITO,PR,705,-999
3000960,HOSP HERMANOS MELENDEZ,BAYAMON,PR,960,211
4500939,HOSP DEL MAESTRO,SAN JUAN,PR,939,250
4600936,CENTRO CARDIOVASCULAR DE PR Y CARIBE DR RAMON M SUAREZ,MONACILLO URBANO,PR,936,-999
4900919,HOSP PAVIA DE HATO REY,HATO REY,PR,919,180
5000914,SAN JORGE CHILDRENS HOSPITAL,SAN JUAN,PR,914,125
5100919,HOSP PEDIATRICO UNIVERSITARIO DR ANTONIO ORTIZ,MONACILLO URBANO,PR,919,-999
5200922,HOSP PSIQUIATRICO DR RAMON FERNANDEZ MARINA,MONACILLO URBANO,PR,922,-999
